step,time,root_x,root_y,root_z,contact_count,amp_stage,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
5052,25.264999999999258,0.0,0.0,1.05,0,mid,0.52,0.34,-0.29841739541019685,-0.1655373309591631,-0.4621802805502705,0.23206978564681954,-0.16376288514007364,0.008872229095446826,0.008872229095446826,0.00887222909544727,0.00887222909544727,0.025584221163874914,-0.37065075583441875,-0.3433473081667557,-0.4172857595280124,-0.3689315293306306,0.008596132518940758,0.008596132518940758,0.008596132518940758,0.008596132518940758,0.038121277891049576,-0.16688993816290337,-0.12956094281530542,-0.8652282436285192,-0.167682220706355,-0.003961412717258028,-0.003961412717258028,-0.003961412717258028,-0.003961412717258028,0.023126258781319364,0.3553970336366013,0.3765835312196658,0.253907682972554,0.35345727243834646,-0.009698805991274373,-0.009698805991274373,-0.009698805991274151,-0.009698805991274151,0.362855762626744,-0.10142947430780296,0.26886746484581076,-0.6924400305337568,-0.09398829778093326,0.0015637816112695662,0.0015637816112695662,0.0015637816112693932,-0.022500893945529333,-0.022500893945529333,0.3202688528027318,0.5297156885699912,0.88999005144133,-0.020427201124246643,0.5697211986385982,-0.008488014778062115,-0.008488014778062115,-0.008488014778062287,0.00019192515757316138,0.00019192515757316138,-0.05768430720229569,-0.13449895313673785,-0.1908329227150344,0.7789848075433504,-0.1331486155127387,0.007828698486033094,0.007828698486033094,0.00782869848603296,0.013565404785929321,0.013565404785929321,-0.019256605106232026,0.4581590176923348,0.43168412599816963,1.2229114178755718,0.45094073110440164,-0.003782213462976989,-0.003782213462976989,-0.0037822134629768565,-0.004633859713478566,-0.004633859713478566,1.734723475976807e-18,1.939479807224432e-18,0.0,1.939479807224432e-18,1.509179998870109,1.1918599745377114,suspended_pr_ankle_pitch_roll_pd
5056,25.284999999999254,0.0,0.0,1.05,0,mid,0.52,0.34,-0.3016285970515141,-0.15757741824124688,-0.4574745201874889,0.23869029277191117,-0.15584592313597478,0.008657475526360425,0.008657475526360425,0.008657475526360425,0.008657475526360425,0.018164893175368332,-0.37095817173844586,-0.3509092818363221,-0.3388976184065344,-0.36907417501169043,0.009419983633777385,0.009419983633777385,0.009419983633777163,0.009419983633777163,0.034606525606282225,-0.18112100334153813,-0.14730606536224966,-0.9091129926037929,-0.18191259096853188,-0.003957938134968697,-0.003957938134968697,-0.003957938134968697,-0.003957938134968697,0.030201961796455817,0.35256745287329594,0.3806376009717497,0.15098687216723536,0.35043563917529386,-0.010659068490010082,-0.010659068490010082,-0.010659068490010304,-0.010659068490010304,0.36069210551398057,-0.11208607612626592,0.25560890360655164,-0.633706630995393,-0.10508320190742892,0.002141588835864893,0.002141588835864893,0.002141588835864764,-0.023345651904481988,-0.023345651904481988,0.3307483393503827,0.5205062750943504,0.8886972688272358,-0.10898092419674137,0.557948929476853,-0.008873284492867419,-0.008873284492867419,-0.008873284492867289,-0.0006847957447616668,-0.0006847957447616668,-0.06017613059417952,-0.11841010119691335,-0.173683082263158,0.93632908081425,-0.11350695166897849,0.008394929725791301,0.008394929725791301,0.008394929725791435,0.014557021923887997,0.014557021923887997,-0.00994878122428626,0.46952111849027584,0.4561581566868748,1.2243222579977098,0.4661069379111611,-0.004360039074634446,-0.004360039074634446,-0.0043600390746345785,-0.0053873818255270696,-0.0053873818255270696,0.0,0.0,0.0,1.939479807224432e-18,1.5122466197280324,1.1954880676123854,suspended_pr_ankle_pitch_roll_pd
5060,25.30499999999925,0.0,0.0,1.05,0,mid,0.52,0.34,-0.30468086054245547,-0.14963538035795187,-0.4526249105954496,0.24647414772784562,-0.14794405005299416,0.008456651524788139,0.008456651524788139,0.008456651524788583,0.008456651524788583,0.010759029142238183,-0.3697007585156583,-0.356904106096318,-0.26064308000209413,-0.3676631352385562,0.010188116385510426,0.010188116385510426,0.010188116385510426,0.010188116385510426,0.030799832757146806,-0.1959332232623298,-0.165917413465204,-0.951790436114134,-0.19671724622235082,-0.003920114800105123,-0.003920114800105123,-0.003920114800105123,-0.003920114800105123,0.037195929525832325,0.34772435173894484,0.3826046388324301,0.04531214554220616,0.3454087093065978,-0.011578212161734935,-0.011578212161734935,-0.011578212161735157,-0.011578212161735157,0.3583320730954125,-0.12140908740511219,0.24350616164888347,-0.5769280489235824,-0.11482591144652901,0.00268106091135869,0.00268106091135869,0.0026810609113585193,-0.024141755700622457,-0.024141755700622457,0.3410263106518111,0.5099029102585654,0.8856272807075761,-0.1980662408783135,0.544600970055765,-0.00923011689053348,-0.00923011689053348,-0.009230116890533652,-0.0015033105594836817,-0.0015033105594836817,-0.062315768875605686,-0.09986347335163531,-0.15337052670296472,1.095060647006596,-0.09105475782735903,0.008919350182998281,0.008919350182998281,0.008919350182998415,0.015482519282791443,0.015482519282791443,-0.00042518642596877477,0.4799864023639155,0.480648602801553,1.2244697415166015,0.4810737892275218,-0.004931865338101293,-0.004931865338101293,-0.004931865338101426,-0.00613235225971209,-0.00613235225971209,0.0,1.734723475976807e-18,1.734723475976807e-18,0.0,1.5152667995199258,1.1994958175582127,suspended_pr_ankle_pitch_roll_pd
5064,25.324999999999246,0.0,0.0,1.05,0,mid,0.52,0.34,-0.30757424154384355,-0.14168685017040003,-0.44760705830344927,0.25553197876247996,-0.14003281675960572,0.008270167053971544,0.008270167053971544,0.008270167053971655,0.008270167053971655,0.0033974731646360316,-0.366915698032817,-0.3613387481645573,-0.18294953907038314,-0.3647362213291933,0.010897383518118309,0.010897383518118309,0.010897383518118309,0.010897383518118309,0.02669004542387072,-0.21128825289794406,-0.18536722712513892,-0.9928996676282171,-0.21205727254900963,-0.0038450982553279722,-0.0038450982553279722,-0.0038450982553279722,-0.0038450982553279722,0.044067751543963654,0.3408582083393035,0.3824361383086885,-0.06245384150079697,0.33836838676472486,-0.012449107872893217,-0.012449107872893217,-0.012449107872893217,-0.012449107872893217,0.35580163282157984,-0.12945529705907713,0.23251603702169832,-0.5225101574944102,-0.12328559579988152,0.003180325855400616,0.003180325855400616,0.003180325855400574,-0.02488455188830814,-0.02488455188830814,0.35107486577176555,0.49790381839889414,0.8807742449154221,-0.2872071857678086,0.5296993791436566,-0.009557036512570269,-0.009557036512570269,-0.009557036512570312,-0.002260514229886515,-0.002260514229886515,-0.06405405682070478,-0.07885259095485925,-0.1298790290229561,1.2540396455974843,-0.06582497220225131,0.009396700181704703,0.009396700181704703,0.009396700181704703,0.016332080175623424,0.016332080175623424,0.009296062852516208,0.48954982973705324,0.5051250260428581,1.2228288568539547,0.4958289631903419,-0.0054948489269812635,-0.0054948489269812635,-0.0054948489269812635,-0.006866450435654559,-0.006866450435654559,1.734723475976807e-18,1.939479807224432e-18,1.734723475976807e-18,1.939479807224432e-18,1.5182234055201016,1.20387825088457,suspended_pr_ankle_pitch_roll_pd
5068,25.344999999999242,0.0,0.0,1.05,0,mid,0.52,0.34,-0.31030828766583707,-0.13370583935887703,-0.4423944817236619,0.26596181919862993,-0.13208619405782485,0.008098226505260708,0.008098226505260708,0.00809822650526093,0.00809822650526093,-0.0038897706366187047,-0.3626478255241363,-0.3642285864594013,-0.10623025604655532,-0.3603388158227826,0.011545048506768518,0.011545048506768518,0.011545048506768518,0.011545048506768518,0.022266856760212703,-0.22714135922120982,-0.20562056590059147,-1.0320839858348188,-0.22788742266080417,-0.0037303171979718996,-0.0037303171979718996,-0.0037303171979718996,-0.0037303171979718996,0.05077699665404924,0.33197311737907326,0.38009715772641484,-0.17161810832283086,0.3293201610723656,-0.013264781533538272,-0.013264781533538272,-0.01326478153353805,-0.01326478153353805,0.35312554265955093,-0.13628812127015374,0.2225875009731377,-0.47082937159308436,-0.13053804168641323,0.0036377957986038125,0.0036377957986038125,0.003637795798603727,-0.025569953716624124,-0.025569953716624124,0.360866142363171,0.4845129517075909,0.8741416522571619,-0.37594813225707563,0.513275509893991,-0.0098527367265908,-0.0098527367265908,-0.009852736726590886,-0.002953778443321716,-0.002953778443321716,-0.06534187362899363,-0.055388345456211706,-0.10321435792613251,1.4122101261342848,-0.03787248429713888,0.009821868984504527,0.009821868984504527,0.009821868984504394,0.017096174285588316,0.017096174285588316,0.01919686799868034,0.4982122110294515,0.5295460759500209,1.2188367814685315,0.5103492079513405,-0.006046067156411022,-0.006046067156411022,-0.006046067156410889,-0.007587396817546256,-0.007587396817546256,1.734723475976807e-18,0.0,3.469446951953614e-18,0.0,1.52111984675413,1.208634583282884,suspended_pr_ankle_pitch_roll_pd
5072,25.364999999999238,0.0,0.0,1.05,0,mid,0.52,0.34,-0.31288200964543506,-0.12566502796630685,-0.43695887177562,0.2778482491463742,-0.12407686213018493,0.007940829180609565,0.007940829180609565,0.007940829180609676,0.007940829180609676,-0.011073685570895555,-0.3569491745690274,-0.3655971005513351,-0.030881648019319117,-0.35452341498043954,0.012128797942939418,0.012128797942939418,0.012128797942939418,0.012128797942939418,0.017520931944484557,-0.24344165189211942,-0.22663541910910984,-1.0689934993782813,-0.2441563510535944,-0.0035734958073747602,-0.0035734958073747602,-0.0035734958073749823,-0.0035734958073749823,0.05728348903270767,0.3210870813558623,0.37556687480942713,-0.28146259881522073,0.31828338577671944,-0.014018477895714199,-0.014018477895714199,-0.014018477895714199,-0.014018477895714199,0.3503271535806063,-0.14198152613992912,0.21366230814824522,-0.42223056178939367,-0.13666484543236107,0.0040521759280464425,0.0040521759280464425,0.004052175928046399,-0.026193944287746625,-0.026193944287746625,0.37037239454403786,0.4697375949859535,0.8657418672082495,-0.4638578737089151,0.49536947266421166,-0.010116104956415692,-0.010116104956415692,-0.010116104956415734,-0.0035810100695239087,-0.0035810100695239087,-0.06613061411860222,-0.02950958415005085,-0.07340239124532608,1.5686190548250711,-0.007271777126723861,0.010190245601119067,0.010190245601119067,0.010190245601119174,0.01776523939337536,0.01776523939337536,0.02925914807915607,0.5059711272096282,0.5538590743177652,1.211919025661616,0.5245999262386091,-0.006582400340709367,-0.006582400340709367,-0.006582400340709254,-0.008292745544274506,-0.008292745544274506,1.734723475976807e-18,4.336808689942018e-19,3.469446951953614e-18,0.0,1.5239514062898587,1.213743626298134,suspended_pr_ankle_pitch_roll_pd
5076,25.384999999999234,0.0,0.0,1.05,0,mid,0.52,0.34,-0.3152938584509995,-0.11753606458602274,-0.4312703688000251,0.29126162573071684,-0.11597651034902562,0.007797771184985258,0.007797771184985258,0.007797771184985702,0.007797771184985702,-0.018126380177818306,-0.3498784785807465,-0.365475508631416,0.042719247265899006,-0.34734912845359767,0.012646750635743942,0.012646750635743942,0.012646750635744164,0.012646750635744164,0.012444027927555506,-0.2601323608764326,-0.24836286776386404,-1.1032876925800013,-0.26080689569141957,-0.0033726740749346895,-0.0033726740749346895,-0.0033726740749349116,-0.0033726740749349116,0.063547588795169,0.3082321889493142,0.36883903298921394,-0.39124975054759686,0.30529144419404497,-0.014703723776346322,-0.014703723776346322,-0.0147037237763461,-0.0147037237763461,0.3474282307252394,-0.14661803554451083,0.2056756496292577,-0.3770249075958774,-0.14175258109598168,0.00442246971718797,0.00442246971718797,0.004422469717187931,-0.026752718630717435,-0.026752718630717435,0.3795660725564957,0.45358905881351186,0.8555955174856137,-0.5505414174552349,0.476029444929118,-0.010346218224787235,-0.010346218224787235,-0.010346218224787535,-0.004140650680182207,-0.004140650680182207,-0.06637259857415878,-0.0012651611942464855,-0.04048694761317445,1.7224287273177226,0.02588565096098433,0.01049733121714466,0.01049733121714466,0.010497331217144634,0.01833036130434858,0.01833036130434858,0.03946491473006596,0.5128374108422784,0.5779997564017222,1.2015240753002105,0.5385348416716562,-0.007100766056887111,-0.007100766056887111,-0.0071007660568868656,-0.008980348556256427,-0.008980348556256427,1.734723475976807e-18,8.673617379884035e-19,1.734723475976807e-18,4.336808689942018e-19,1.5267113281944074,1.219204352023428,suspended_pr_ankle_pitch_roll_pd
5080,25.40499999999923,0.0,0.0,1.05,0,mid,0.52,0.34,-0.3175417085016316,-0.10928987518230643,-0.42529785394079467,0.3062574068310549,-0.10775614543916306,0.00766864871571693,0.00766864871571693,0.007668648715716708,0.007668648715716708,-0.025021215562028333,-0.34150063326441304,-0.3639023561491302,0.11421711545551992,-0.33888114058710184,0.01309746338655593,0.01309746338655593,0.013097463386556152,0.013097463386556152,0.007029107061813331,-0.27715115914638905,-0.2707472972824385,-1.1346379339197863,-0.2777764043442518,-0.003126225989313891,-0.003126225989313891,-0.003126225989313891,-0.003126225989313891,0.06953047467668699,0.2934546768877509,0.35992227355047457,-0.500228333448551,0.2903917988737876,-0.015314390069816497,-0.015314390069816497,-0.015314390069816497,-0.015314390069816497,0.34444879477423207,-0.15028769894597874,0.19855684393912484,-0.3354882064444241,-0.14589195083510723,0.0047479828176413075,0.0047479828176413075,0.0047479828176415235,-0.027242713123071735,-0.027242713123071735,0.3884199042776892,0.43608278531612865,0.8437307848534498,-0.6356394281529555,0.4553108805757606,-0.010542342977361232,-0.010542342977361232,-0.010542342977361277,-0.004631681097360525,-0.004631681097360525,-0.06602149549661561,0.029268267066693002,-0.004527367559319381,1.8729237138760026,0.06149412793729623,0.010739207414043873,0.010739207414043873,0.010739207414043873,0.018782733879222205,0.018782733879222205,0.049796329546086066,0.5188173935982342,0.6018934033183341,1.1871341393217225,0.552097073772248,-0.007597972373899477,-0.007597972373899477,-0.007597972373899477,-0.009647877216328465,-0.009647877216328465,1.939479807224432e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,1.5293908568679684,1.225001578937975,suspended_pr_ankle_pitch_roll_pd
5084,25.424999999999226,0.0,0.0,1.05,0,mid,0.52,0.34,-0.3196228471483043,-0.10089697847729366,-0.4190092530797507,0.3228755727664927,-0.09938640593144638,0.007552862729236054,0.007552862729236054,0.0075528627292364425,0.0075528627292364425,-0.031732921540793844,-0.33188612477697677,-0.3609230596334942,0.1832805005045067,-0.32919013809270037,0.013479933421381984,0.013479933421381984,0.013479933421381762,0.013479933421381762,0.0012704437360863037,-0.2944305282925097,-0.2937266596437499,-1.1627299094424504,-0.2949971033798362,-0.002832875436632243,-0.002832875436632243,-0.002832875436632465,-0.002832875436632465,0.0751944264651586,0.2768148726663666,0.34884034874739445,-0.607639504969712,0.27364592228223583,-0.01584475192065371,-0.01584475192065371,-0.015844751920653932,-0.015844751920653932,0.3414069848093004,-0.15308698638746526,0.1922300610423264,-0.29785927808800605,-0.14917692376697397,0.005028325711002368,0.005028325711002368,0.005028325711002092,-0.027660635124367675,-0.027660635124367675,0.39690697867810776,0.4172384405558597,0.830182638422048,-0.7188329700471995,0.4332756597439402,-0.010703933841968053,-0.010703933841968053,-0.010703933841968074,-0.00505362163010763,-0.00505362163010763,-0.06503275357073714,0.06199154445905271,0.034403938473549056,2.0195134020073002,0.09943669204428619,0.010912220699685978,0.010912220699685978,0.010912220699686217,0.0191140465355688,0.0191140465355688,0.06023574798787075,0.523921212610451,0.6254556140943021,1.168318450701669,0.5652198661064313,-0.00807076195203983,-0.00807076195203983,-0.00807076195203985,-0.010293005995803897,-0.010293005995803897,1.734723475976807e-18,0.0,1.734723475976807e-18,4.336808689942018e-19,1.5319794031555194,1.2311175143398625,suspended_pr_ankle_pitch_roll_pd
5088,25.444999999999222,0.0,0.0,1.05,0,mid,0.52,0.34,-0.3215339705217744,-0.09232780579547316,-0.4123718513255824,0.34114014977141094,-0.090837880803808,0.007449624958325796,0.007449624958325796,0.007449624958325796,0.007449624958325796,-0.038237700980242074,-0.32111042855464633,-0.35658941003633926,0.2496037151508945,-0.31835170905609717,0.01379359749274589,0.01379359749274589,0.01379359749274589,0.01379359749274589,-0.00483627681119775,-0.3118981645694391,-0.3172327833176504,-1.1872659637732443,-0.3123965065064527,-0.0024917096850678444,-0.0024917096850678444,-0.0024917096850678444,-0.0024917096850678444,0.0805031047814862,0.25838701662042624,0.3356322121142504,-0.7127230260091568,0.25512910733276417,-0.016289546438310376,-0.016289546438310376,-0.016289546438310376,-0.016289546438310376,0.3383189436850317,-0.15511765094692942,0.18661507496370913,-0.26433869831257256,-0.15170386872132255,0.005263413973037416,0.005263413973037416,0.005263413973037416,-0.02800349192550558,-0.02800349192550558,0.4050008312905261,0.39708002038451085,0.8149920486241218,-0.7998403337073727,0.40999121733359567,-0.01083063084610512,-0.01083063084610512,-0.01083063084610512,-0.005406528505926536,-0.005406528505926536,-0.06336403449010514,0.09678730256911341,0.07622400300911729,2.1617324414049293,0.13958803749922244,0.011013205193519053,0.011013205193519053,0.011013205193519053,0.01931646865638384,0.01931646865638384,0.07076575197690178,0.528160279839487,0.6485944357071306,1.1447514040335427,0.5778286837302288,-0.00851594908570204,-0.00851594908570204,-0.00851594908570204,-0.010913420424574228,-0.010913420424574228,1.939479807224432e-18,0.0,1.939479807224432e-18,0.0,1.5344646557746748,1.2375409088341973,suspended_pr_ankle_pitch_roll_pd
5092,25.46499999999922,0.0,0.0,1.05,0,mid,0.52,0.34,-0.3232711858097336,-0.08355302322741293,-0.40535261598799965,0.36105883849290554,-0.08208143017826608,0.007357965245733844,0.007357965245733844,0.007357965245734233,0.007357965245734233,-0.04451332179774666,-0.30925338396346064,-0.35095904022322066,0.31290851363276373,-0.306445718425474,0.014038327689932961,0.014038327689932961,0.014038327689932961,0.014038327689932961,-0.011293868275155184,-0.3294774226095688,-0.3411917289512712,-1.2079673320656203,-0.32989786067611604,-0.0021021903327358427,-0.0021021903327358427,-0.0021021903327360647,-0.0021021903327360647,0.08542182578870146,0.2382589630126113,0.32035198333048515,-0.8147235797525414,0.2349301575417837,-0.01664402735413817,-0.01664402735413817,-0.016644027354137947,-0.016644027354137947,0.3351987266869805,-0.1564855539128332,0.18162804062473276,-0.23508763607667038,-0.15357068606224772,0.00545346642828433,0.00545346642828433,0.005453466428284182,-0.028268619372279053,-0.028268619372279053,0.41267553197694923,0.3756359710577788,0.7982052169937152,-0.8784195416999508,0.38552968501676593,-0.010922255017416393,-0.010922255017416393,-0.010922255017416541,-0.005690986960628354,-0.005690986960628354,-0.06097564090896853,0.13351404804561276,0.1208418050666258,2.299241075398166,0.18181744597559432,0.01103945366038413,0.01103945366038413,0.011039453660384101,0.019382707024052273,0.019382707024052273,0.08136917191298214,0.5315470160362616,0.6712126818436455,1.1162413080596205,0.5898435099306634,-0.008930323091442118,-0.008930323091442118,-0.008930323091441874,-0.01150676821495963,-0.01150676821495963,1.734723475976807e-18,3.576224061345498e-18,0.0,8.673617379884035e-19,1.5368327235081247,1.2442537356500587,suspended_pr_ankle_pitch_roll_pd
